ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,ids_artist,names_artist,monthly_listeners,popularity_artist,followers,genres,first_release,last_release,num_releases,playlists_found_artist
1L8uKNdTWyH9oDtJ3hn5iw,Say Something,55,185,4GqHV4WkSR2W6K3llEOf4X,26/01/2024,175563,0.995,0.435,0.00782,0.902,0.103,-24.996,0.0614,70.565,0.208,6,1,3,4GqHV4WkSR2W6K3llEOf4X,jimmy udonis,212798,43,63,,2023,2024,5,Jazz for Sleep
5qI5EUqfDJpQ7w6sMECK7U,Super Lady,77,183,2AfmfGFbe0A0WsTYm0SDTx,29/01/2024,152186,0.0927,0.795,0.869,0,0.109,-4.456,0.116,121.941,0.525,4,0,4,2AfmfGFbe0A0WsTYm0SDTx,(g)i-dle,12938010,77,8791578,k-pop girl group,2020,2024,20,노래방 인기가요 (Singing Room K-Pop)
4qMzPtAZe0C9KWpWIzvZAP,Bullet With Butterfly Wings - Remastered 2012,59,179,40Yq4vzPs9VNUrIBG5Jr2i,12/12/1995,258466,5.59E-05,0.404,0.72,0.836,0.0466,-9.18,0.0623,121.864,0.475,10,0,4,40Yq4vzPs9VNUrIBG5Jr2i,the smashing pumpkins,10757297,72,4969479,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",1991,2023,20,Rock Solid
7bqhyMBmURZagaBV7gwpdO,Feather Drift,49,185,6X9fOKgbMi7PCa7ZuB7ktE,09/02/2024,152372,0.989,0.351,0.0349,0.927,0.0971,-23.724,0.0398,170.476,0.144,7,1,4,6X9fOKgbMi7PCa7ZuB7ktE,davignon,813796,48,1892,,2020,2024,16,calm vibes
10DoO2uACXfXrRvlqSTHTW,Before You Go,48,185,7eUaOSOuEptG91onQNFSCd,17/11/2023,151624,0.995,0.455,0.0285,0.938,0.108,-27.51,0.0443,123.078,0.502,0,1,4,7eUaOSOuEptG91onQNFSCd,arlo thiem,683714,50,277,,2020,2024,14,Focus Piano
07WKwqwNf51FnsJdDNkKtV,KrOWN - Gaeko of Dynamic Duo,0,184,4nvFFLtv7ZqoTr83387uK4,05/09/2022,3002,,,,,,,,,,,,,4nvFFLtv7ZqoTr83387uK4,dynamicduo,1577922,52,213814,"k-rap, korean r&b",2004,2024,20,KrOWN
7iH6cflAGYwR82sNMZiGuq,Until You,54,185,08Uextujt6ZT2iQmSYAJfH,18/06/2021,198653,0.904,0.722,0.484,3.42E-06,0.108,-10.175,0.0611,139.88,0.44,9,1,4,08Uextujt6ZT2iQmSYAJfH,ahi,420243,45,30607,canadian folk,2016,2023,20,Relax & Unwind
1EdAfme2rPCUkzIYvSucYX,Rust,66,185,3sUpZrkehiGBaMzs2h9Mmc,19/04/2024,169720,0.00714,0.469,0.813,0,0.131,-4.875,0.0422,120.894,0.406,1,0,4,3sUpZrkehiGBaMzs2h9Mmc,corey kent,4020902,63,149164,"modern country pop, texas country",2020,2024,20,Country by the Grace of God
5MUx7O0LlgofSxTp05nshi,Heavy Feet,35,2,75dQReiBOHN37fQgWQrIAJ,29/01/2013,246640,0.319,0.491,0.623,0.00643,0.0951,-7.423,0.0492,164.601,0.233,4,1,4,75dQReiBOHN37fQgWQrIAJ,local natives,1896328,56,643288,"chamber pop, indie rock, la indie, modern rock, shimmer pop, stomp and holler",2010,2024,20,Sunrise Run
3po4bVMCkXSLZestgmJUTt,PAMELA ANDERSON,30,185,6YWMML4Yz4GNbHprht9tud,12/04/2024,136875,0.00845,0.712,0.843,3.07E-06,0.596,-7.826,0.214,160.13,0.863,0,1,4,6YWMML4Yz4GNbHprht9tud,perra & berra,211794,41,1292,,2023,2024,20,30 km/h
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,76,182,7KMqksf0UMdyA0UCf4R3ux,08/08/2005,209493,0.633,0.675,0.479,1.76E-05,0.088,-9.87,0.0278,81.998,0.454,0,0,4,7KMqksf0UMdyA0UCf4R3ux,james blunt,11330397,71,2912617,neo mellow,2005,2023,20,Alone Again
2OVo7I9IuGruvsOj83jvtQ,Moss,43,185,59MDSNIYoOY0WRYuodzJPD,20/10/2023,171470,0.106,0.716,0.746,0.781,0.222,-7.589,0.113,136.003,0.425,8,1,3,59MDSNIYoOY0WRYuodzJPD,duskus,1003114,51,55687,"future bass, vapor twitch",2018,2023,20,Deep House Relax
2KZ3sNqPogEyMUUH6A5HFy,LALISA,79,54,5L1lO4eRHmJ7a0Q6csE5cT,10/09/2021,200689,0.0267,0.804,0.652,0.000782,0.118,-6.282,0.0898,150.076,0.854,8,1,4,5L1lO4eRHmJ7a0Q6csE5cT,lisa,7616201,70,6904379,k-pop,2021,2021,2,KrOWN
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",90,183,6qqNVTkY8uBg9cP3Jd7DAH,13/07/2023,222369,0.953,0.391,0.084,0,0.0983,-17.843,0.0317,79.449,0.111,0,1,4,6qqNVTkY8uBg9cP3Jd7DAH,billie eilish,65916845,88,92936466,"art pop, pop",2017,2023,20,Chill Pop
74KUxRJj4MnfEA0HYniXI0,KrOWN - Choiza of Dynamic Duo,0,184,4nvFFLtv7ZqoTr83387uK4,05/09/2022,4649,,,,,,,,,,,,,4nvFFLtv7ZqoTr83387uK4,dynamicduo,1607782,53,212991,"k-rap, korean r&b",2004,2024,20,KrOWN
4gLQLTrX35MDaVlFSLPUrg,Penumbra,50,185,6X9fOKgbMi7PCa7ZuB7ktE,12/05/2023,142932,0.993,0.345,0.021,0.954,0.102,-26.612,0.0485,74.698,0.225,1,1,4,6X9fOKgbMi7PCa7ZuB7ktE,davignon,812521,48,1894,,2020,2024,16,Perfect Concentration
01M4Wng6jF5uoNEHLl2OIn,Mama Knew Love,46,185,2DzRMyWgjuMbYvt5BLbpCo,15/07/2003,208440,0.212,0.635,0.695,0,0.298,-4.403,0.314,79.232,0.766,11,1,4,2DzRMyWgjuMbYvt5BLbpCo,anthony hamilton,1188842,54,1546755,"contemporary r&b, neo soul, r&b, urban contemporary",2003,2024,20,Mother's Day
4udjo5nLK61pKajakfrndc,1st Time,60,185,3K2Srho6NCF3o9MswGR76H,29/10/2020,181746,0.0932,0.801,0.718,0.0331,0.186,-7.357,0.0421,122.994,0.758,2,1,4,3K2Srho6NCF3o9MswGR76H,bakar,8693116,68,540812,uk alternative hip hop,2018,2023,20,Daily Lift
7JgNAnCjJvL8hBR1kmCOFF,Worth It.,77,185,5KKpBU5eC2tJDzf0wmlRp2,03/02/2023,246813,0.505,0.736,0.483,1.39E-05,0.351,-7.85,0.0682,109.932,0.606,8,1,4,5KKpBU5eC2tJDzf0wmlRp2,raye,32299114,79,1318218,"uk contemporary r&b, uk pop",2023,2024,20,EQUAL
0uiHiwJzQvWLTETzEZRxFG,Co-Star,56,183,21UPYSRWFKwtqvSAnFnSvS,09/06/2023,166533,0.0873,0.765,0.805,0.0108,0.0975,-8.564,0.0731,131.025,0.197,7,1,4,21UPYSRWFKwtqvSAnFnSvS,amaarae,6290784,64,372589,"afro r&b, afrobeats, alternative r&b, ghanaian alternative, ghanaian pop",2017,2024,19,'fit check
0cUVh5ofEVsK3IiGS4Flii,Underwater,53,185,7GDVEcdwoNfZlN6sRYrjwZ,20/10/2023,122105,0.994,0.343,0.0355,0.943,0.0993,-30.228,0.0402,91.929,0.109,1,1,3,7GDVEcdwoNfZlN6sRYrjwZ,carmelito,386156,43,282,background piano,2007,2024,10,Piano in the Background
2Eza3ko1jcN2xkm6BkeUM4,Nothing To Do,64,183,2qk9voo8llSGYcZ6xrBzKx,19/04/2024,175091,0.00113,0.309,0.869,5.72E-06,0.425,-3.054,0.0787,162.01,0.475,5,1,4,2qk9voo8llSGYcZ6xrBzKx,kings of leon,21414491,76,5289273,"modern rock, rock",2003,2024,20,Indie Shuffle
3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely,69,185,5rSXSAkZ67PYJSvpUpkOr7,18/05/1999,234960,0.231,0.63,0.625,0,0.0765,-5.088,0.0252,167.998,0.683,6,0,4,5rSXSAkZ67PYJSvpUpkOr7,backstreet boys,18633137,75,5553866,"boy band, dance pop, pop",1996,2022,20,Guilty Pleasures
1HoCLME8rDSpksyIVgfs5w,Dandelions,56,185,6IBrNzuYAMMWiTAg3xJRgw,26/11/2023,143583,0.994,0.263,0.00535,0.96,0.101,-33.378,0.0413,66.385,0.301,11,1,3,6IBrNzuYAMMWiTAg3xJRgw,linior,397363,46,73,,2023,2024,12,Piano in the Background
6kcjECjGff27bbXZ4fILFa,Three Little Pigs,52,185,6C1ohJrd5VydigQtaGy5Wa,22/03/2024,191146,0.134,0.714,0.68,0.00197,0.63,-7.385,0.254,77.193,0.559,11,0,4,6C1ohJrd5VydigQtaGy5Wa,joyner lucas,7141915,72,2195977,"boston hip hop, hip hop, pop rap, rap",2015,2024,20,RapCaviar
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,78,184,06HL4z0CvFAxyc27GXpf02,24/07/2020,255893,0.806,0.469,0.263,0,0.0749,-10.63,0.0329,129.86,0.112,0,1,4,06HL4z0CvFAxyc27GXpf02,taylor swift,99160131,100,107199770,pop,2012,2023,20,Confidence Boost
3MOa6IKagO2lT9n0sI8fZQ,I NEED U - Spotify Singles,73,185,5t5FqBwTcgKTaWmfEbwQY9,16/02/2024,181722,0.12,0.635,0.683,0,0.347,-4.422,0.0423,164.015,0.819,5,0,4,5t5FqBwTcgKTaWmfEbwQY9,enhypen,9662080,79,8331765,"anime, k-pop boy group",2021,2024,20,Hallyu Boy Bands
4kjI1gwQZRKNDkw1nI475M,MY EYES,86,185,0Y5tJX1MQlPlqiwlOH1tJY,28/07/2023,251249,0.651,0.455,0.621,2.59E-06,0.123,-7.694,0.0517,119.043,0.28,0,0,4,0Y5tJX1MQlPlqiwlOH1tJY,travis scott,69528941,90,29050660,"hip hop, rap, slap house",2015,2024,20,Get Turnt
3ZspQSOFcZZfRZhNoYDPLs,J'adore,36,185,2M2blWl1LBN2UoxlJdaug2,16/08/2023,182827,0.0542,0.799,0.828,0.701,0.0673,-5.367,0.0411,134.019,0.861,6,0,4,2M2blWl1LBN2UoxlJdaug2,lsdxoxo,162987,36,40469,"escape room, vogue",2018,2023,20,Club Resistance
0CADZTEOUaMw9bHnKB59Ts,Nightbird,46,183,540vIaP2JwjQb9dm3aArA4,04/11/2022,156190,0.00927,0.804,0.814,0.43,0.134,-6.059,0.0571,126.03,0.59,9,1,4,540vIaP2JwjQb9dm3aArA4,dj snake,33620662,78,8516749,"edm, electronic trap, pop, pop dance",2016,2023,20,Hype
7s7Ls7wTmiyogFLL9q6xyj,Nightbloom,46,185,2o6Pj478mXZrEZbEFnAbXp,10/03/2024,155132,0.992,0.325,0.0296,0.814,0.107,-32.554,0.0431,123.114,0.567,0,1,4,2o6Pj478mXZrEZbEFnAbXp,ren lockhart,1161745,55,511,,2023,2024,20,calm vibes
46WaBBaEHzgbN88Ew0nh50,MAGO,67,185,0qlWcS66ohOIi0M8JZwPft,09/11/2020,199133,0.00548,0.621,0.821,0.000578,0.142,-3.662,0.0364,120.062,0.646,6,0,4,0qlWcS66ohOIi0M8JZwPft,gfriend,1671090,60,1589828,"k-pop, k-pop girl group",2015,2020,16,Satang Mix (사탕 믹스)
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,84,184,3TVXtAsR1Inumwj472S9r4,18/03/2017,298940,0.256,0.809,0.463,0.085,0.109,-11.377,0.0396,111.98,0.364,11,1,4,3TVXtAsR1Inumwj472S9r4,drake,81130001,92,87238642,"canadian hip hop, canadian pop, hip hop, pop rap, rap",2009,2024,20,Spilled Ink
26uXIvU5DdJLPUIj8pK9w7,Who Do I Call Now? (Hellbent),65,183,5bdLfpk3TpFVwrlHWmPL55,01/03/2024,190750,0.228,0.303,0.41,0,0.111,-8.64,0.0342,79.509,0.148,6,1,4,5bdLfpk3TpFVwrlHWmPL55,sofia camara,499659,47,25079,,2021,2024,10,Chill Pop
3IvAuVSslRV3U9nbKkbaLS,Sky & Star,36,185,1PuPoF4cUFMhb9xbzeKpg2,07/02/2024,230905,0.315,0.537,0.52,0,0.0835,-7.743,0.0403,72.937,0.37,0,1,4,1PuPoF4cUFMhb9xbzeKpg2,jeminn,28232,36,20924,,2021,2024,7,Korean OSTs
4slPMG63XcpWAOjUx8Ip8d,KrOWN_Beenzino,7,184,7IrDIIq3j04exsiF3Z7CPg,05/07/2023,2500,,,,,,,,,,,,,7IrDIIq3j04exsiF3Z7CPg,beenzino,188183,51,259396,"k-rap, korean r&b",2011,2023,18,KrOWN
0kAVuSxArLGBy450zdfYPv,c a c t u s s m u g g l e r,14,185,6Q7cg6qByDmYzJ6Xs4oTXC,21/09/2023,325973,0.44,0.677,0.414,0.000466,0.456,-9.901,0.0319,120.021,0.155,11,0,4,6Q7cg6qByDmYzJ6Xs4oTXC,quinn_,3363,10,1389,k-indie,2020,2024,8,Indie Korea (인디 코리아)
4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,78,183,2RQXRUsr4IW1f3mKyKsy4B,14/10/2022,267256,0.119,0.523,0.626,3.29E-05,0.107,-8.214,0.047,121.291,0.323,3,1,4,2RQXRUsr4IW1f3mKyKsy4B,noah kahan,36952032,87,2542243,pov: indie,2019,2024,20,Feel Good Acoustic
1oc16fN8pHizHjXInRnSTG,Sense and Sensibility,41,183,0GZHuvPr2iFDH4BQFLOrEp,04/08/2023,172732,0.995,0.327,0.0105,0.849,0.101,-28.602,0.0412,199.936,0.337,10,1,3,0GZHuvPr2iFDH4BQFLOrEp,polly carter,657319,48,1180,,2022,2024,20,calm vibes
1RfSykRvuEDqTUimaVE64E,Une histoire d’amour,53,185,5igteH2LK1oMa7KinT2Qx3,01/01/2021,152780,0.992,0.459,0.0122,0.961,0.0885,-29.733,0.0478,87.188,0.274,4,0,4,5igteH2LK1oMa7KinT2Qx3,cedric moulin,86299,32,320,,2019,2022,4,Classical Sleep
669Eej0mplxG7OhOxgNVl9,Ravello,42,185,06bxyT4bXPZaKsInaJ75UL,27/01/2023,134649,0.989,0.264,0.0387,0.942,0.106,-25.113,0.0408,63.503,0.268,5,1,4,06bxyT4bXPZaKsInaJ75UL,carluccio,810606,51,1423,background piano,2020,2024,18,Perfect Concentration
5DQU4Fmdx7Hs7pwtcZMSTK,The Painter,76,184,6zLBxLdl60ekBLpawtT63I,03/11/2023,211413,0.0423,0.512,0.709,4.30E-06,0.107,-5.767,0.0327,97.971,0.261,2,1,4,6zLBxLdl60ekBLpawtT63I,cody johnson,9496618,75,1197495,"classic texas country, contemporary country, modern country pop",2009,2023,20,Breakout Country
1ImQSMvEEnlp7GsOHpmHfT,By Tomorrow,62,184,508weSx4HBumrGggFmc7br,15/12/2023,156279,0.107,0.459,0.479,0,0.127,-8.278,0.375,85.61,0.229,2,1,4,508weSx4HBumrGggFmc7br,hunxho,1534183,64,180345,rva drill,2017,2024,20,No Cap
74WBGgUnpKrJXt6TETfR6Z,Never Grow Up,52,2,06HL4z0CvFAxyc27GXpf02,25/10/2010,290466,0.819,0.714,0.305,0,0.174,-8.837,0.0305,124.91,0.554,2,1,4,06HL4z0CvFAxyc27GXpf02,taylor swift,102354091,100,106096174,pop,2012,2023,20,Feel Good Acoustic
0JDSAbpZjlSMP2fpFjtiuN,Keep Going,49,185,7w0ddx9rFndvpiqO1VOxJM,03/02/2023,224516,0.0816,0.778,0.807,0.703,0.238,-10.79,0.0671,124.004,0.0384,1,1,4,7w0ddx9rFndvpiqO1VOxJM,stephan jolk,465279,41,47816,melodic techno,2019,2024,19,Deep House Relax
6iCJCZqDJjmBxt07Oid6FI,Buttercup,61,3,1btWGBz4Uu1HozTwb2Lm8A,24/02/2017,226610,0.199,0.623,0.763,6.52E-06,0.126,-4.412,0.0719,108.871,0.199,9,1,4,1btWGBz4Uu1HozTwb2Lm8A,hippo campus,1818260,56,625460,"minneapolis indie, modern rock, pov: indie",2017,2023,20,Park Hangs
68r87x3VZdAMhv8nBVuynz,Queencard,62,2,2AfmfGFbe0A0WsTYm0SDTx,15/05/2023,161240,0.0328,0.815,0.835,0.000282,0.27,-2.829,0.0475,129.988,0.693,4,0,4,2AfmfGFbe0A0WsTYm0SDTx,(g)i-dle,12564011,77,8889333,k-pop girl group,2020,2024,20,Satang Mix (사탕 믹스)
2h4zp76tI5Sbl3BNspNBuG,Bad Girls,66,185,5Y1nFir8L9kJP7n1yZSeYb,23/02/2024,121771,0.0163,0.623,0.96,0.0834,0.171,-5.663,0.0561,154.05,0.737,6,1,4,5Y1nFir8L9kJP7n1yZSeYb,nicolas julian,2964094,59,104277,hypertechno,2019,2024,18,Main Stage
6Rkp6fEsvOTR7YxsW5uNyR,My Friend the Forest,38,185,5gqhueRUZEa7VDnQt4HODp,03/12/2020,368668,0.994,0.396,0.0012,0.944,0.112,-38.004,0.0671,79.932,0.296,3,0,1,5gqhueRUZEa7VDnQt4HODp,nils frahm,1886381,61,642240,"compositional ambient, electronica, neoclassical darkwave",2012,2024,20,Not Quite Classical
2qYVrnuPTVaZGuTxkzW4ow,Shooting Star,47,183,1JjlFdZ1LKxyQ8moqDOmS9,17/04/2024,146880,0.00932,0.619,0.868,0.00106,0.259,-4.925,0.0542,107.007,0.603,10,0,4,1JjlFdZ1LKxyQ8moqDOmS9,nick ward,84907,28,5086,australian alternative pop,2018,2024,13,GLOW
2Dcq0sHQ9PLeixqdyz3aCy,Redwood Forest,42,185,0vPodmVWzicTAEAhq4OyID,21/08/2023,132277,0.994,0.412,0.0191,0.933,0.0983,-26.506,0.0384,107.965,0.676,9,1,4,0vPodmVWzicTAEAhq4OyID,reversible,59387,29,330,background music,2023,2024,20,Intense Studying
1KxwZYyzWNyZSRyErj2ojT,Let Her Go,75,4,0gadJ2b9A4SKsB1RFkBb66,28/08/2012,252733,0.365,0.479,0.545,0,0.0963,-7.346,0.0688,74.897,0.243,7,1,4,0gadJ2b9A4SKsB1RFkBb66,passenger,15503467,71,3259528,"folk-pop, neo mellow",2007,2023,20,Alone Again
54HsCR7lJJdwxmEnTY1JfF,Dun Dun Dance,56,184,2019zR22qK2RBvCqtudBaI,10/05/2021,220560,0.169,0.647,0.957,0,0.234,-0.384,0.0819,114.968,0.764,1,0,4,2019zR22qK2RBvCqtudBaI,oh my girl,1084783,53,1802895,"k-pop, k-pop girl group",2016,2023,20,Satang Mix (사탕 믹스)
1zJpJ3HPRtAYYNLWm5BJEf,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",62,184,4EzkuveR9pLvDVFNx6foYD,07/08/2015,261120,0.743,0.652,0.18,4.04E-06,0.71,-9.735,0.111,115.218,0.328,5,0,3,4EzkuveR9pLvDVFNx6foYD,james bay,11016930,69,3972823,"neo mellow, pop, uk pop",2014,2023,20,Alone Again
7dJYggqjKo71KI9sLzqCs8,Agora Hills,84,185,5cj0lLjcoR7YOSnhnX0Po5,22/09/2023,265360,0.228,0.75,0.674,8.91E-05,0.122,-6.128,0.097,123.026,0.392,8,0,4,5cj0lLjcoR7YOSnhnX0Po5,doja cat,63012685,87,29451532,"dance pop, pop",2018,2024,20,EQUAL
05GiEzky4rkUc2aS95qaUr,I Never Really Cared,52,185,41kcR4JVrpn1xifg8lM2Fu,12/06/2020,261120,0.704,0.789,0.342,0.895,0.104,-15.726,0.0394,125.014,0.036,6,0,4,41kcR4JVrpn1xifg8lM2Fu,stoto,359466,45,37727,groove room,2020,2024,20,Deep House Relax
0GU48wNylLzxHde7OXHpAj,Arctic,64,185,50x43BjaV7dRtBZkdrRNJo,15/03/2024,156799,0.705,0.182,0.0265,0.831,0.11,-34.479,0.0503,72.489,0.0337,2,1,3,50x43BjaV7dRtBZkdrRNJo,eural,461673,47,26,,2024,2024,3,Deep Sleep
5Vgd3eeZtgLqtpuzvRO5Dl,Entre manos,48,185,61cavYEyS6y1T99hc6gjYI,17/03/2024,133005,0.981,0.441,0.0239,0.969,0.109,-29.989,0.0588,129.59,0.107,3,1,4,61cavYEyS6y1T99hc6gjYI,arata rin,778046,45,186,background piano,2021,2024,14,Focus Piano
1q5ClSxLhJKpOhphiKnpJm,Break Mine,58,183,39NR3AUhpbbqKM33vWn2fp,22/03/2024,249547,0.00614,0.666,0.68,0.0431,0.0827,-5.5,0.0264,108.999,0.355,2,1,4,39NR3AUhpbbqKM33vWn2fp,brothers osborne,3244621,60,1236766,"contemporary country, country, country road, modern country rock, modern southern rock",2016,2024,20,Blues & Roots Rock
5ZManJDV3CexO66nRCkdiV,Break Up with Him,62,185,6y8XlgIV8BLlIg1tT1R10i,06/11/2015,207733,0.0675,0.617,0.632,0,0.108,-5.381,0.0371,151.988,0.564,8,1,4,6y8XlgIV8BLlIg1tT1R10i,old dominion,7841666,69,1485970,"contemporary country, country, country road, modern country rock",2015,2023,20,Country Gold
2olEwF2igUG4f2eooVChni,ASHAMED,48,183,6FfjnGXMhxSsJTuGLWBDth,07/12/2023,181130,0.00036,0.463,0.847,0.0567,0.177,-6.772,0.0393,81.028,0.148,8,1,4,6FfjnGXMhxSsJTuGLWBDth,health,2351593,57,250272,"grave wave, metropopolis, noise pop, noise rock",2007,2024,20,Kickass Metal
30AeH6saju8WPJo73cKZyH,Arcadia,35,183,3D6cosC5ZOLCpRxt6T3XS7,12/08/2014,213936,0.607,0.574,0.547,2.09E-06,0.0762,-8.134,0.0435,118.14,0.236,0,1,4,3D6cosC5ZOLCpRxt6T3XS7,the kite string tangle,316183,43,84228,"aussietronica, australian indie, brisbane indie",2017,2024,20,Creativity Boost
4oy98QoABnGKpvapDkI525,Turning Tables,63,23,4dpARuHxo51G3z768sgnrY,24/01/2011,250000,0.95,0.353,0.446,1.35E-05,0.132,-6.044,0.0285,155.476,0.211,0,0,4,4dpARuHxo51G3z768sgnrY,adele,52746840,85,54613863,"british soul, pop, pop soul, uk pop",2008,2021,15,Alone Again
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,78,184,246dkjvS1zLTtiykXe5h60,09/12/2016,223346,0.0689,0.556,0.538,0,0.196,-5.408,0.0382,143.946,0.291,8,0,4,246dkjvS1zLTtiykXe5h60,post malone,80608278,86,43567516,"dfw rap, melodic rap, pop, rap",2016,2023,20,Daily Lift
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,80,177,06HL4z0CvFAxyc27GXpf02,01/01/2014,219200,0.0647,0.647,0.8,0,0.334,-5.384,0.165,160.078,0.942,7,1,4,06HL4z0CvFAxyc27GXpf02,taylor swift,102354091,100,106096174,pop,2012,2023,20,Feel Good Acoustic
287efkPNDzwmNttdcf7oaR,Anti-Hero,42,185,4CHiVarfTsFhkFOk5vHS77,13/07/2023,217083,0.305,0.68,0.529,0.00764,0.0855,-9.93,0.0388,96.024,0.621,9,1,4,4CHiVarfTsFhkFOk5vHS77,marc scibilia,751298,51,61278,indiecoustica,2013,2024,20,Sunrise Run
47isJpIIO8m7BJEhiFhnaf,double take,72,185,70NcAr4ZtA3FAqU16iQZSb,24/05/2019,171743,0.839,0.456,0.437,0,0.218,-11.156,0.0867,108.678,0.209,8,1,4,70NcAr4ZtA3FAqU16iQZSb,dhruv,7124528,63,617531,nyc pop,2019,2024,9,Chill Pop
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,84,172,2QsynagSdAqZj3U9HgDzjD,1980,237000,0.36,0.916,0.72,0.00016,0.0958,-8.548,0.1,103.314,0.761,0,1,4,2QsynagSdAqZj3U9HgDzjD,bob marley & the wailers,26583673,80,12122293,"reggae, roots reggae",2000,2024,20,Park Hangs
4nvNKhhm7aQEY6CpuQR8RK,Morning Light,47,185,7FCmCqJLBtHbXZmqvp6bzx,24/11/2023,138500,0.993,0.421,0.0424,0.916,0.0954,-26.872,0.0483,116.926,0.317,2,1,4,7FCmCqJLBtHbXZmqvp6bzx,javid pradhan,76949,34,30,,2023,2024,10,Piano in the Background
2d7fRuDlFZfKIoSuf8bhGv,3,52,185,26dSoYclwsYLMAKD3tpOr4,29/07/2014,205533,0.0518,0.701,0.72,0,0.199,-1.948,0.0475,134.962,0.761,5,0,4,26dSoYclwsYLMAKD3tpOr4,britney spears,39868806,77,14317567,"dance pop, pop",1999,2023,20,Pop Right Now
3smuAxUIVqSgUJMS9BDVqx,The Awakening,45,185,3qJhX4vt6z2W7C2SsDHiAK,14/10/2022,120810,0.0532,0.17,0.177,0.895,0.387,-18.851,0.04,75.576,0.048,10,1,4,3qJhX4vt6z2W7C2SsDHiAK,andrea accorsi,64377,31,475,,2023,2024,20,Meditate to the Sounds of Nature
13KhcUWu9WucFw0h5jB88R,Through The Echoes,0,0,7x5rK9BClDQ8wmCkYAGsQp,11/05/2022,221245,0.285,0.73,0.487,3.49E-05,0.135,-7.679,0.0399,104.933,0.314,7,1,4,7x5rK9BClDQ8wmCkYAGsQp,paolo nutini,4638436,66,1388029,"british soul, neo mellow, scottish singer-songwriter",2007,2022,7,Relax & Unwind
5NAOhPAZ57eFAXr3qatS6i,Breathe,84,183,3qiHUAX7zY4Qnjx8TNUzVx,16/02/2024,170847,0.0284,0.76,0.546,0.924,0.103,-13.092,0.0616,118.051,0.113,11,1,4,3qiHUAX7zY4Qnjx8TNUzVx,yeat,20273304,81,4743322,"pluggnb, rage rap",2019,2024,20,Hip-Hop Controller
0y7I045qDUH1carkgTB2UG,Turn,60,185,3NMfMCA11Xo7RUc91o64Og,30/06/2023,159000,0.989,0.377,0.0751,0.908,0.0631,-32.408,0.0293,141.654,0.516,3,0,4,3NMfMCA11Xo7RUc91o64Og,hideyuki hashimoto,902419,59,27070,japanese piano,2012,2024,20,Focus Piano
3R8iyJpmhI9ABDmTpetV2D,Blue,48,185,3qNVuliS40BLgXGxhdBdqu,24/03/2019,212842,0.881,0.449,0.46,1.44E-05,0.112,-7.081,0.0404,99.468,0.137,2,1,4,3qNVuliS40BLgXGxhdBdqu,taeyeon,4065427,67,2838747,k-pop,2016,2024,20,K-Folk/Acoustic
5rMea4Gu5db0qb1c6TfGIh,Glory,50,184,5KNNVgR6LBIABRIomyCwKJ,14/04/2017,222173,0.0327,0.551,0.604,0,0.0836,-7.448,0.0434,76.514,0.18,2,1,4,5KNNVgR6LBIABRIomyCwKJ,dermot kennedy,12016297,72,1523769,"folk-pop, irish pop, uk pop",2019,2024,20,Relax & Unwind
2mBkdmYYJFvqcwKrIVgmSD,Resilience,49,185,6FhL947nyB3vI5QUecgylC,10/11/2023,192750,0.992,0.435,0.0457,0.912,0.105,-24.382,0.0311,79.493,0.2,8,1,3,6FhL947nyB3vI5QUecgylC,bodi lukasz,422584,42,474,,2021,2024,12,Piano in the Background
3AeJSXkD5OUyIN13QNWXaT,Io voglio te,51,185,0h0p7RkMjCUMdcf0nXmHjX,22/03/2024,265080,0.000379,0.449,0.657,0,0.0717,-4.899,0.0293,92.019,0.302,2,1,4,0h0p7RkMjCUMdcf0nXmHjX,gianna nannini,1392655,53,563753,"classic italian pop, italian adult pop, italian pop",1981,2024,20,GLOW
6ERs9uORCo1MfV0m9ixCuv,FREAK,71,183,22aCD8IrQZjcPgZw728QT6,23/04/2024,171080,0.0771,0.809,0.815,0,0.105,-3.517,0.0462,119.996,0.813,5,1,4,22aCD8IrQZjcPgZw728QT6,yuqi,3434215,60,589804,,2021,2024,9,Satang Mix (사탕 믹스)
0Iuw6WPws324i7G7sCejTX,We Didn't Have Much,66,184,30e8DmahrEamvLbFRPdWmk,23/04/2021,174837,0.418,0.469,0.673,1.41E-05,0.119,-8.015,0.0337,175.954,0.578,6,1,4,30e8DmahrEamvLbFRPdWmk,justin moore,3324628,63,1815932,"arkansas country, contemporary country, country, country road, modern country rock",2009,2023,20,Country Gold
